编号,标题,接收信箱,询问日期,回复日期,询问内容,回复内容,情感值
3718,户籍人员办理计划生育证明,深圳市卫生和计划生育委员会,2017.02.19,2017.02.20,"女方深户，年龄已超50岁，是否还有必要办理计划生育证明。要办理夫妻随迁申请。
		","办理随迁入户计划生育证明需要什么资料？答：1结婚证；离异或有离婚史的，提供离婚证、离婚协议书或者人民法院生效的判决书、调解书；丧偶的，提供死亡证明或户口注销证明；2、全家户口本；3、女方为49周岁以下的已婚人员，提供近3个月本市计生技术服务机构出具的查环查孕证明；4、符合政策再生育的，提供准生证，并根据不同情况提供以下材料：（1）第一胎子女为病残儿的，提供病残儿鉴定表（可提供复印件，由原审批部门加盖公章）；（2）原农业人口生育二胎的，提供农转非户口底册复印件（派出所加盖公章）；（3）子女为收养的，提供收养证；办理收养子女随迁的，还应提供《收养子女计划生育证明》；（4）其他情况再生育的，提供生育时女方户籍地省计划生育法规及相关材料。女方非深户符合政策再生育但未取得再生育证明的，除提供上述材料外，还应提供户籍地村（居）委、乡镇（街道）和县（区）人口计生部门出具的婚姻生育情况及符合政策生育证明。5、子女为双胞胎或多胞胎的，提供孩子与父母不同时期的合影照片。6、政策外生育的，提供按男女双方户籍地社会抚养费征收标准征收完毕五年以上的社会抚养费征收票据等相关材料。 
",0.08283522567386847
25337,产假,深圳市卫生和计划生育委员会,2013.10.07,2013.10.12,"您好,我属于晚婚晚育，剖腹产的话可以休多长时间产假？谢谢
		","??? 你好！生育第一个子女的产假98天，23周岁后怀孕生育第一个子女的增加产假30天，剖腹产增加产假15天。 ??? 谢谢你的来信，祝你生活愉快！
",0.08973682582573694
3095,中医执业医师资格证,深圳市卫生和计划生育委员会,2017.02.21,2017.03.03,"您好！我想请问下2016年考取的中医执业医师资格证什么时候可以领？
		","2017年3月2日15：52电话回复龙先生，执业医师资格证书每月约4、5月发放，届时相关证书领取通知将挂于我委官网。
		
		",0.09282121478076544
7519,关于执行最新产假制度的咨询,深圳市卫生和计划生育委员会,2016.10.09,2016.10.09,"9月30日省计生委出台最新产假制度，请问深圳是否按省里制度执行，对于9月30日产假未到期的给予延长休假。如果单位不执行，会有什么后果
		","2016年1月1日后生育的，计生方面的假期为符合法律、法规规定生育子女的夫妻，符合法律、法规规定生育子女的夫妻，女方享受八十日的奖励假，男方享受十五日的陪产假。符合现《深圳经济特区人口计划生育条例》晚育条件生育的，还有15日晚育假。2016年9月29日后依法生育，以及在此前依法生育且法定生育假期尚未休完的，均可按新条例规定享受80日的奖励假。难产的可再增加30日产假，生育多胞胎的每多生育一个子女增加15日产假。在规定假期内照发工资，不影响福利待遇和全勤评奖。假期从开始之日算起至结束之日，包括周末及法定节假日。若不执行可向劳动部门提出或直接向法院提出申诉维权。
		
		",0.09570517520809219
25462,关于计生证明办理,深圳市卫生和计划生育委员会,2013.09.04,2013.09.09,"深户，户口在福安社区，居住上梅林，请问去哪办理计生证明
		","你好！你咨询的问题已转福田区卫生人口计生局答复予你。谢谢你的来信，祝你身体健康，生活愉快！
",0.09592574741362436
17980,是否要有病历本才给看病,深圳市卫生和计划生育委员会,2015.08.07,2015.08.21,"昨天去社区医院看病，被医生告知没有病历本不给看，请问深圳市是否有这样的规定去医院看病必须要病历本。
		","你好，病例是治疗过程中重要的治疗记录，若发生情况时可迅速查看，而《医疗机构病历管理规定》亦有明确规定。谢谢你的来信。
",0.09633657856289568
1999,废止《深圳经济特区人口与计划生育条例》后，深圳是否还有晚育假？,深圳市卫生和计划生育委员会,2017.03.23,2017.03.23,"深圳人大常委会2017年3月21日废止《深圳经济特区人口与计划生育条例》后，深圳女员工首胎生育是否还享受15天的晚育假？
		","你好，我市废止《深圳经济特区人口与计划生育条例》之日起，已经没有晚育假了，谢谢你的来信。
		
		",0.09799902723424048
18229,执业医师变更注册,深圳市卫生和计划生育委员会,2015.08.10,2015.08.12,"你好， 我今年换工作单位了，需变更注册执业助理医师，我之前是大专学历，今年我通过成人教育获得了成人本科学历，请问我变更注册时写学历是写大专还是本科？
		","你好，你可致电0755-82107282我委办证窗口咨询执业医师变更相关事宜，谢谢你的来信。
",0.10180050007928032
4535,产假,深圳市卫生和计划生育委员会,2017.01.16,2017.01.17,"您好，咨询一下目前深圳的一胎晚育产假是多长时间？晚育假的条件是什么，谢谢
		","关于产假及陪产假（包括政策内生育一孩、二孩）答：2016年1月1日后生育的，计生方面的假期为符合法律、法规规定生育子女的夫妻，符合法律、法规规定生育子女的夫妻，女方享受八十日的奖励假，男方享受十五日的陪产假。符合现《深圳经济特区人口计划生育条例》晚育条件生育的，还有15日晚育假。2016年9月29日后依法生育，以及在此前依法生育且法定生育假期尚未休完的，均可按新条例规定享受80日的奖励假。难产的可再增加30日产假，生育多胞胎的每多生育一个子女增加15日产假。在规定假期内照发工资，不影响福利待遇和全勤评奖。假期从开始之日算起至结束之日，包括周末及法定节假日。若不执行可向劳动部门提出或直接向法院提出申诉维权。
如何能休晚育假根据《广东省人口与计划生育条例》（2009版）规定，已婚妇女二十三周岁后怀孕生育第一个子女的为晚育，因此，已婚妇女二十三周岁后怀孕生育第一个子女的才可以休晚育假。《深圳经济特区人口计划生育条例》第三十五条规定：职工实行晚育并符合计划生育政策的，除按国家、广东省有关规定享受假期优待外，女方增加产假15天。
",0.10464755930279801
19218,小孩读书办理深圳计划生育证明,深圳市卫生和计划生育委员会,2015.06.30,2015.07.02,"你好，我在我们社区办理深圳计划生育证明，工作人员在电脑里面入了记录，但是说从2015年开始没有证明书的了，请问是吗？那这样如果学校要，应该怎么办？
		","你好，目前我市入学不需要出具纸质〈计划生育证明〉，请你提供全家户籍及子女出生等有关资料，到现居住地社区居委会计生服务窗口录入相关信息，我委按照市政府1+5文件规定，配合教育部门做好入学前学位申请信息毕对工作。
		
		",0.10510295702573047
1901,关于深圳计生条例废止后晚育假的问题,深圳市卫生和计划生育委员会,2017.03.23,2017.03.24,"你好。21日深圳人大会议通过了废止《深圳经济特区人口与计划生育条例》的决定，自即日起生效。条例规定了15天晚育假，那么废止后，已经在休产假但未休完的女员工，是否还能享受这15天晚育假？
		","2017年3月21日，《深圳经济特区人口与计划生育条例》深圳市六届人大常委会第十五次会议上被正式废止。《条例》废止后，“已婚妇女23周岁后怀孕生育第一个子女的可享受15天晚育假”的规定也不再执行。具体来讲，3月21日之前已经在休产假的，继续享受15天的
晚育假；3月21日之后再申请休产假的，不再享受15天的晚育假。
",0.105912093910699
1648,关于深圳市废除晚育假的问题,深圳市卫生和计划生育委员会,2017.03.31,2017.03.31,"你好，最近查看了深圳市废除晚育假的新闻，里面提到3月21号前仍在休产假的按原来的产假条例执行。我是3月20号开始休的产假，宝宝是3月22号出生，按照这个条例来说，我还可以享受到15天的晚育假，是吗？
		","2017年3月21日，《深圳经济特区人口与计划生育条例》经深圳市六届人大常委会第十五次会议审议批准后，被正式废止。《条例》废止后，“已婚妇女23周岁后怀孕生育第一个子女的可享受15天晚育假”的规定也不再执行。具体来讲，3月21日之前已经在休产假的，继续享受15天的晚育假；3月21日之后再申请休产假的，不再享受15天的晚育假。
",0.10686569298404225
1643,关于深圳市废除晚育假的问题,深圳市卫生和计划生育委员会,2017.03.31,2017.03.31,"你好，最近查看了深圳市废除晚育假的新闻，里面提到3月21号前仍在休产假的按原来的产假条例执行。我是3月20号开始休的产假，宝宝是3月22号出生，按照这个条例来说，我还可以享受到15天的晚育假，是吗？
		","2017年3月21日，《深圳经济特区人口与计划生育条例》经深圳市六届人大常委会第十五次会议审议批准后，被正式废止。《条例》废止后，“已婚妇女23周岁后怀孕生育第一个子女的可享受15天晚育假”的规定也不再执行。具体来讲，3月21日之前已经在休产假的，继续享受15天的晚育假；3月21日之后再申请休产假的，不再享受15天的晚育假。
",0.10686569298404225
23141,手足口，是如何预防的,深圳市卫生和计划生育委员会,2014.11.01,2014.11.03,"手足口，政府开展了那些途径举行了预防的？费用是否可以报销，广东部分地区如，东莞，听说治该病不用患者一分钱啊
		","你好，关于手足口病，我委积极宣传手足口病其产生、传播、治疗及预防相关知识，预防该病还是主要靠个人及监护人对孩子卫生平日的预防，另治疗该病是否有报销，按职能分工，请向社保局咨询，谢谢你的来信。
		
		",0.10969074716429739
5868,卫生许可证,深圳市卫生和计划生育委员会,2016.11.29,2016.11.30,"卫生许可证怎么办理
		","你好，相关办理卫生许可证流程请上深圳市卫生监督局官网查阅或致电0755-88103272我委办证窗口咨询公共卫生类相关事宜，谢谢你的来信。
		
		",0.11784108755418421
4593,深圳市现在还有晚育假吗？,深圳市卫生和计划生育委员会,2017.01.11,2017.01.12,"你好 我想问一下现在深圳还有晚育假吗？
		","如何能休晚育假根据《广东省人口与计划生育条例》（2009版）规定，已婚妇女二十三周岁后怀孕生育第一个子女的为晚育，因此，已婚妇女二十三周岁后怀孕生育第一个子女的才可以休晚育假。《深圳经济特区人口计划生育条例》第三十五条规定：职工实行晚育并符合计划生育政策的，除按国家、广东省有关规定享受假期优待外，女方增加产假15天。我市计划生育条例现仍在执行。
		
		",0.12220127190673369
16391,单独二胎男方陪护假,深圳市卫生和计划生育委员会,2015.10.22,2015.10.26,"请问单独生二胎男方有陪护假吗？多少天？
		","你好，独生二孩，根据《深圳市经济特区人口和计划生育条例》男方是没有陪产假，谢谢你的来信。
		
		",0.12303667114574945
24577,婚育证明格式,深圳市卫生和计划生育委员会,2014.04.15,2014.04.15,"从电视上看到,实行单独二孩需办理独生子女父母的婚育证明,请问婚育证明的格式应是怎样的?
		","你好，你所反映的问题请向你户籍街道计生科咨询办理（婚育证明格式为计生科定制与出具），若还有疑问请致电阳光计生热线0755-12356，谢谢你的来信，祝你身体健康!
",0.12905263978243542
6360,妻子流产，丈夫是否有看护假？,深圳市卫生和计划生育委员会,2016.11.15,2016.11.16,"您好，我想咨询的是在我们深圳，妻子流产（18周），丈夫是否享有看护假？
		","根据《深圳经济特区人口与计划生育条例》　第四十条 按照本条例第三十九条第二项、第三项、第四项、第五项规定接受节育手术的，其配偶可以享受五天看护假。
",0.13333993033706382
18129,准生证,深圳市卫生和计划生育委员会,2015.08.16,2015.08.17,"我和我老婆都是外地得 可以在深圳办理准生证么 需要什么材料
		","你好，按我市相关规定，若你是第一胎生育，可在我市你的常驻地街道办理流动人口一孩准生证，若还有疑问请致电阳光计生热线0755-12356，谢谢你的来信，祝你身体健康!
",0.13621671848198513
193,关于深圳市计生条例细则,深圳市卫生和计划生育委员会,2017.05.03,2017.05.04,"您好！深圳市的计生条例实施细则公布了吗？在哪里可以查询？如未公布，几时会公布呢？
		","《深圳经济特区人口与计划生育条例》废止后深圳将如何开展计生工作？答: 《深圳经济特区人口与计划生育条例》废止后，深圳市的人口与计划生育工作执行《中华人民共和国人口与计划生育法》和《广东省人口与计划生育条例》。为细化操作性规定，并做好新旧政策衔接，深圳市政府相关部门将加紧推进出台《深圳市计划生育服务管理办法》，届时，会细化规定计划生育服务管理、独生子女家庭优待奖励政策、计划生育特殊家庭扶助制度以及委托街道办实施行政处罚等内容。请市民耐心等待
",0.13758832958307854
23768,准生证办理,深圳市卫生和计划生育委员会,2014.08.26,2014.08.27,"男方深户，女方非深户，办理准生证需要哪些材料，如何办理？
		","你好，你所反映的问题请向你户籍街道计生科咨询办理，若还有疑问请致电阳光计生热线0755-12356，谢谢你的来信，祝你身体健康!
",0.14273022672059543
4948,深圳市是否承认其他省份医生中级证书？,深圳市卫生和计划生育委员会,2016.12.14,2016.12.20,"持有黑龙江的医生中级证书，想要以主治医师的职称在深圳的医院工作，需更换成深圳的证书，是否可以直接更换，是否需要其他材料？
		","“广东省外的中级职称要换成省内证”，该事项是市人社局办理。请到市人社局的人才园行政服务大厅9-11号窗口申请办理。咨询电话：88100099，88123423。
		
		",0.14356451043252483
23955,医生全麻需有相应资质吗？,深圳市卫生和计划生育委员会,2014.08.01,2014.08.04,"医生对病人施行全麻，需要有相应资质吗？如果需要其资质是什么？谢谢答复。
		","你好，你所咨询的问题我委工作人员已致电答复只要有执业范围是外科的就可从事全麻，谢谢你的来信，祝你身体健康！
",0.14516258228777457
4308,产假含周六、日与法定节假日吗？,深圳市卫生和计划生育委员会,2017.02.05,2017.02.06,"休产假期间遇到了法定节假日能顺延吗？还是包含在产假天数里？
		","：2016年1月1日后生育的，计生方面的假期为符合法律、法规规定生育子女的夫妻，符合法律、法规规定生育子女的夫妻，女方享受八十日的奖励假，男方享受十五日的陪产假。符合现《深圳经济特区人口计划生育条例》晚育条件生育的，还有15日晚育假。2016年9月29日后依法生育，以及在此前依法生育且法定生育假期尚未休完的，均可按新条例规定享受80日的奖励假。难产的可再增加30日产假，生育多胞胎的每多生育一个子女增加15日产假。在规定假期内照发工资，不影响福利待遇和全勤评奖。假期从开始之日算起至结束之日，包括周末及法定节假日。若不执行可向劳动部门提出或直接向法院提出申诉维权。
",0.14606921882773993
4541,2017年度卫生专业技术资格,深圳市卫生和计划生育委员会,2017.01.16,2017.01.16,"本人是2015年从广州到深圳工作，今年在深圳参加2017年度卫生专业技术资格，除了需要提供原工作单位的工作经历证明外，是否需要提供 原来单位 社会医疗机构营业执照（有效期内）复印件
		","你好，我委官网有专栏关于卫生专业技术资格考试常见问题解答(http://www.szhfpc.gov.cn/ztzl/zckcps)，请自行查阅。谢谢你的来信。
		
		",0.15026562543327227
4544,2017年度卫生专业技术资格,深圳市卫生和计划生育委员会,2017.01.16,2017.01.16,"本人是2015年从广州到深圳工作，今年在深圳参加2017年度卫生专业技术资格，除了需要提供原工作单位的工作经历证明外，是否需要提供 原来单位 社会医疗机构营业执照（有效期内）复印件
		","你好，我委官网有专栏关于卫生专业技术资格考试常见问题解答(http://www.szhfpc.gov.cn/ztzl/zckcps)，请自行查阅。谢谢你的来信。
		
		",0.15026562543327227
9600,晚育一胎到底总共多少天产假？,深圳市卫生和计划生育委员会,2016.07.18,2016.07.18,"本人28岁，一胎，请问目前新的产假条例是不是128+15+30=173天？
		","2016年1月1日后生育的，计生方面的假期为符合法律、法规规定生育子女的夫妻，女方享受30日的奖励假，男方享受15日的陪产假。符合现《深圳经济特区人口计划生育条例》晚育条件生育的，还有15日晚育假。在规定假期内照发工资，不影响福利待遇和全勤评奖。假期包括周末及法定节假日。若不执行可向劳动部门提出或直接向法院提出申诉维权。
",0.1502941077751151
19320,开办个体诊所对面积的规定,深圳市卫生和计划生育委员会,2015.06.26,2015.06.29,"开办个体诊所时，对面积是不是有强制规定？至少要多少平米？
		","你好，我委官网有相关医疗机构设立的办理流程，若仍有疑问可向你拟设立的辖区卫生计生局咨询，谢谢你的来信。
",0.1632511975147869
25602,由于不孕不育而需要进行体外受精手术,深圳市卫生和计划生育委员会,2013.07.26,2013.07.31,"我的爱人由于不孕不育类疾病只能进行体外受精手术，但医生告知体外受精手术需要准生证；但按照我市规定，要先受精3个月才能办理准生证，这个明显存在矛盾。请问如何解决？谢谢！~
		","? 您好！来信收悉。办理一孩生育服务证所需材料：1、有关婚姻状况证明；2、夫妻双方身份证；2、领证人免冠小一寸近照一张；已怀孕的提供相关怀孕证明材料（含母子保健手册）；委托他人代办的，需提供委托人身份证和委托书。 谢谢您的来信，祝您生活愉快！
",0.1669829365207286
22670,卫生许可证,深圳市卫生和计划生育委员会,2014.12.04,2014.12.05,"金之源酒店卫生许可证换证完成没有
		","你好，你所反映餐饮页卫生许可证问题的问题，按职能分工，请向深圳市市场质量和监督管理委员会反映，谢谢你的来信。
",0.17782840277407197
24154,如果办理独生子女证，是否影响以后单独二胎生育？,深圳市卫生和计划生育委员会,2014.06.23,2014.07.01,"本人是符合广东省单独二胎政策的人，在政策落地之后生育了第一个孩子，但对于未来是否再生育二胎，暂时没有计划也无法确定。这种情况是否需要办理独生子女证。假设现在办理了，过两年计划要第二个小孩，是否影响之后申请二胎生育？请给予确切答复并最好有条文告知，万分感谢！
		","独生子女是指夫妻双方自愿终身只生育一个子女的。符合政策，是否要不要再生育由你自己决定。
",0.18444033621556222
25370,请教关于国外非婚生子女户口问题,深圳市卫生和计划生育委员会,2013.09.25,2013.09.30,"请教,我是深圳福田区户口,男;驻外期间与外籍女子发生关系后对方怀孕,由于是非婚生子女,请问小孩出生后是否可以跟随我落户?是否需要缴纳罚款?另外,我现在打算与国内一女子结婚,如果婚后落户是否需要缴纳罚款?
		","你好！你咨询的问题已转福田区卫生人口计生局答复你。谢谢你的来信，祝你身体健康，节日愉快！
",0.2072763617387332
25373,请教关于国外非婚生子女户口问题,深圳市卫生和计划生育委员会,2013.09.25,2013.09.30,"请教,我是深圳福田区户口,男;驻外期间与外籍女子发生关系后对方怀孕,由于是非婚生子女,请问小孩出生后是否可以跟随我落户?是否需要缴纳罚款?另外,我现在打算与国内一女子结婚,如果婚后落户是否需要缴纳罚款?
		","你好！你咨询的问题已转福田区卫生人口计生局答复你。谢谢你的来信，祝你身体健康，节日愉快！
",0.2072763617387332
25459,申请深户时办理计划生育证明女方必须上环吗？,深圳市卫生和计划生育委员会,2013.08.30,2013.09.09,"我去社区拿到了《流动人口避孕节育情况报告单》，然后去街道办计划生育服务中心办理计划生育证明，却被告知还需要社区开具一个积分入户的什么生育证明，而此证明必须女方上环，或者由三甲医院开出的不宜上环的证明才给。请问办理计划生育证明究竟需要哪些材料？
		","? 你好！来信收悉。办理入户的《计划生育证明》，女方为49周岁以下的已婚人员，需提供近3个月本市计划生育技术服务机构或现居住地（未居住深圳）县级以上医院出具的查环查孕证明即可。谢谢你的来信，祝你生活愉快！
",0.21010481178758844
25463,办理入学证明，只有一个小孩怎么还要交社会抚养费,深圳市卫生和计划生育委员会,2013.09.02,2013.09.09,"可以向法院复议吗？
		","? 你好！来信收悉。对计划生育社会抚养费征收有异议的，可向户籍所在地人民法院或区以上人民政府提出行政复议。谢谢你的来信，祝你生活愉快！
",0.23082833962758653
22763,查询医院,深圳市卫生和计划生育委员会,2014.12.01,2014.12.03,"深圳德尚男科研究院在这（深圳市卫生和计划生育委员会）查无此院，请问该医院还可以信赖吗？
		","你好，关于深圳德尚男科研究院，我委并无该医疗机构注册信息，但有深圳德尚男科专科门诊部属罗湖区卫生和计划生育局管辖，建议去公立医院诊断治疗，谢谢你的来信。
		
		",0.299064966722127
25531,咨询深圳市女职工难产假假期,深圳市卫生和计划生育委员会,2013.08.15,2013.08.21,"你好，我想咨询一下，我市对女职工难产假的界定和相应假期情况
		","你好！你咨询的问题我委工作人员已通过电话向你作了解答，如仍有疑问，请继续与我们联系。谢谢你的来信，祝身体健康，你生活愉快！
",0.3037749374246862
1926,晚育假咨询,深圳市卫生和计划生育委员会,2017.03.23,2017.03.24,"深圳市人民代表大会常务委员会关于废止《深圳经济特区人口与计划生育条例》的决定，于2017.3.21公布并生效，对于3.21之前分娩一胎的，且属于晚育，是否可以享受晚育假15天？
		","2017年3月21日，《深圳经济特区人口与计划生育条例》深圳市六届人大常委会第十五次会议上被正式废止。《条例》废止后，“已婚妇女23周岁后怀孕生育第一个子女的可享受15天晚育假”的规定也不再执行。具体来讲，3月21日之前已经在休产假的，继续享受15天的
晚育假；3月21日之后再申请休产假的，不再享受15天的晚育假。
",0.36916230475032863
8433,看护假,深圳市卫生和计划生育委员会,2016.09.07,2016.09.08,"在深圳男方的看护假是15天，属于自然日，如果看护假遇上法定节假日，例如看护假遇上国庆节，看护假期怎么计算？能延长吗？
		","你好，2016年1月1日实施的《广东省人口与计划生育条例》第三十一条规定：符合法律、法规规定生育子女的夫妻，女方享受三十日的奖励假，男方享受十五日的陪产假。十五日为自然日，假期从开始之日算起至结束之日，包括周末及法定节假日。在规定假期内照发工资，不影响福利待遇和全勤评奖。
		
		",0.36964882337624605
8356,产假,深圳市卫生和计划生育委员会,2016.09.12,2016.09.12,"深圳事业单位直接按照广东条例休产假，取消晚育假15天，这样是否合适？
		","2016年1月1日后生育的，计生方面的假期为符合法律、法规规定生育子女的夫妻，女方享受30日的奖励假，男方享受15日的陪产假。符合现《深圳经济特区人口计划生育条例》晚育条件生育的，还有15日晚育假。在规定假期内照发工资，不影响福利待遇和全勤评奖。假期包括周末及法定节假日。若不执行可向劳动部门提出或直接向法院提出申诉维权。
		
		",0.3852047601550824
25372,流动人口生育证明,深圳市卫生和计划生育委员会,2013.09.25,2013.09.30,"我的户口不属于广东，我的流动人口生育证明过期了，是你们提供，如果要换新的怎么办理，需要什么资料。谢谢。
		","你好！你咨询的问题我委工作人员已电话答复你。谢谢你的来信，祝你身体健康，节日愉快！
",0.3945200868856208
23967,外省人在深办准生证流程,深圳市卫生和计划生育委员会,2014.07.30,2014.07.31,"刚结婚，想要个孩子，请问在深圳能办准生证么？我是湖南的，老公是广西的，都不是深户。
		","你好，你可在你所在的街道计生科办理流动人口一孩准生证（只能是第一胎的）谢谢你的来信。
		
		",0.3988387722203742
7414,关于外来医师多点执业,深圳市卫生和计划生育委员会,2016.10.11,2016.10.11,"您好，我想咨询下关于外来医师多点执业的具体办事流程是怎样的，是不是现在只要医师本人登录深圳市医师执业管理系统申请就可以了？
		","你好，你可致电0755-88127282我委办证窗口咨询执业医师相关事宜，谢谢你的来信。
		
		",0.40187158547435775
1512,咨询三孩,深圳市卫生和计划生育委员会,2017.04.04,2017.04.05,"女方再婚前与前夫有一孩，现再婚后与现任老公（初婚）生育一孩，共计二孩。现二胎政策开放后，咨询是可否可以申请再生一个？
		","什么情况可以再生育？A: 《广东省人口与计划生育条例》十九条规定，“有下列情形之一的，由夫妻双方共同申请，经乡镇人民政府、街道办事处或者县级以上直属农林场审批，可再生育:（一）已生育两个子女的夫妻，经地级以上市病残儿医学鉴定组织鉴定，其中一个或者两个子女均为残疾儿，不能成长为正常劳动力，且医学上认为可以再生育的，可再生育一胎子女；（二）再婚夫妻，再婚前一方未生育，另一方生育一个子女，再婚后生育一个子女的，可再生育一胎子女；（三）再婚夫妻，再婚前一方未生育，另一方生育两个或者以上子女的，可再生育一胎子女；（四）再婚夫妻，再婚前一方生育一个子女，另一方生育一个或者两个子女的，可再生育一胎子女；（五）再婚夫妻经批准再生育的子女，经地级以上市病残儿医学鉴定组织鉴定为残疾儿，不能成长为正常劳动力，且医学上认为可以再生育的，可再生育一胎子女；（六）因子女死亡无子女的，可再生育两个子女；（七）因子女死亡只有一个子女的，可再生育一胎子女。
		
		",0.41502237383256924
4521,深圳政策内二胎，男性有15天看护假吗？我们公司说没有对吗？,深圳市卫生和计划生育委员会,2017.01.18,2017.01.18,"深圳政策内二胎，男性有15天看护假吗？我们公司规定符合国家计划生育政策的二胎，不享有护理假。这规定对吗？
		","2016年1月1日后生育的，计生方面的假期为符合法律、法规规定生育子女的夫妻，符合法律、法规规定生育子女的夫妻，女方享受八十日的奖励假，男方享受十五日的陪产假。符合现《深圳经济特区人口计划生育条例》晚育条件生育的，还有15日晚育假。2016年9月29日后依法生育，以及在此前依法生育且法定生育假期尚未休完的，均可按新条例规定享受80日的奖励假。难产的可再增加30日产假，生育多胞胎的每多生育一个子女增加15日产假。在规定假期内照发工资，不影响福利待遇和全勤评奖。假期从开始之日算起至结束之日，包括周末及法定节假日。若不执行可向劳动部门提出或直接向法院提出申诉维权。
		
		",0.43234048121377444
25465,办理准生证问题,深圳市卫生和计划生育委员会,2013.08.31,2013.09.09,"我和我老公都是广东省籍的户口, 但在深圳上班, 可以在深圳申请办理准生证吗?而且是第一胎，听说有新规是可以的！那如果可以需要什么材料啊？
		","你好！你咨询的问题我委工作人员已答复予你，谢谢你的来信，祝你生活愉快！
",0.43619933030933356
25305,我是深圳户口我老婆是广州集体户口怎么办准生证,深圳市卫生和计划生育委员会,2013.10.14,2013.10.22,"我是深圳集体户口，已经买房，我老婆是广州的集体户口，想咨询下应该怎么办准生证，在深圳办可以吗？想小孩落户深圳。
		","你好！你咨询的问题我委工作人员已通过电话与你作了沟通解答，如仍有疑问，可致电12345咨询。谢谢你的来信，祝你生活愉快！
",0.43644050990909067
19831,什么时候发医师资格证书/,深圳市卫生和计划生育委员会,2015.06.05,2015.06.09,"你好,我是2014年通过执业医师考试的考生,请问卫计委,什么时候才能下发医师资格证书?
		","经联系省卫计委，本周可以下发2014年医师资格证书，已电话回复信访人，信访人表示满意
		
		",0.45177007345457754
22349,变更小孩子出生证明上面父亲/母亲信息,深圳市卫生和计划生育委员会,2014.12.23,2014.12.25,"当时老婆生宝宝时我不在身边(出差)，办出生证明时，她就拿着她哥哥和嫂子的身份证给小孩子办理出生证明的，现在要更改小孩子出生证明上面父亲/母亲信息，医院说要亲子关系的法院生效法律文件才可以更改。现一家三口到市人民医院做了亲子鉴定拿到报告。但医院说还要什么亲子关系的法院生效法律文件，但跑到法院问，法院的工作人员又不知怎么办理!说已经鉴定了，为什么还要法律文件，亲子鉴定本身就具有法律效律。但,医院的人就是要这个法律文件，现在不知怎么办了。
		","你好，变更出生证明是需要法定事由，详情件我委官网政策法规中关于《深圳市<出生医学证明>管理办法》，若还有疑问请致电政府热线12345，谢谢你的来信，祝你身体健康！
",0.4565691291848868
4688,二胎放开前的困惑,深圳市卫生和计划生育委员会,2017.01.04,2017.01.05,"在放开二胎的上一年度宝宝出生了，现在请问计划生育给的定性是什么？已经缴纳罚款
		","条例实施之前超生是否需要缴纳社会抚养费？对于“全面两孩”新政出台前违反生育规定生育子女的征收问题，国家卫生计生委要求按如下原则处理：已经处理的，维持原处理决定，尚未作出处理的，由当地依法处理。我市的生育政策、社会抚养费征收均执行广东省的相关规定，因此，对之前违反生育规定生育子女的，待广东省部署相关处理方法后，我市将按照省的要求依法妥善处理。一旦部署，我委会尽快组织实施。届时，请到所在社区工作站、街道计生服务窗口查询办理。
		
		",0.4579015164212006
25461,关于计生证明办理,深圳市卫生和计划生育委员会,2013.09.04,2013.09.09,"深户，户口在福保社区，居住梅林社区，去哪办理计生证明？
		","你好！你咨询的问题已转福田区卫生人口计生局答复予你。谢谢你的来信，祝你身体健康，生活愉快！
",0.4750981310815515
19151,护士zhuc,深圳市卫生和计划生育委员会,2015.07.03,2015.07.06,"护士注册需要学历认证吗
		","你好，你反映的问题可致电深圳市护理协会（0755-22314164）谢谢你的来信。
",0.5161979880691809
3579,中级职称考试考点能否变换,深圳市卫生和计划生育委员会,2017.02.16,2017.02.22,"中级考试报名后，如果工作单位换了，比如从外地到深圳或者从深圳到其他地方，那么报名时默认的考点可以变换到新单位所在地吗？
		","卫生专业技术资格考试信息已由市考试院提交至省里，系统没有默认变换工作所在地的功能 。在深圳报名参加中级职称考试，请关注打印准考证及考试时间。 
		
		",0.5190430380465012
4442,【咨询】2017年护师考试 考点审核与考区审核时间安排相关事宜,深圳市卫生和计划生育委员会,2017.01.23,2017.01.24,"尊敬的工作人员： 您好！我想向您咨询，已经报考了2017年护师资格考试，目前处于考点审核状态。由于，没有找到相关信息，内心很焦急，自己是否已经通过审核，同时我身边也有很多和我一样心情的同事。还烦请您，将组织上考试的安排和时间节点予以告知。
		","目前卫考处于各报名点审核状态，材料尚未上报到考点，考点复审将在年后进行，请耐心等待。 
		
		",0.5409252855972815
4546,产假中头胎怎样定义,深圳市卫生和计划生育委员会,2017.01.13,2017.01.16,"我司有一个员工生育过一个小孩，但在小孩3、4岁的时候就离世了，现在那员工怀孕了在休产假中，请问深圳条例规定晚育假15天她还能享受吗？
		","
你好，你的问题已收悉。已婚妇女二十三周岁后怀孕生育第一个子女的可以休晚育假，如该员工已生育一个子女，不论该子女是否存活，其后面再生育子女均不能享受晚育假。
",0.5497637508269924
